date,symbol,exchange,passed,failed_criteria,close,rs_percentile
2026-07-29,AAMI,NYSE,True,,80.83,91.7
2026-07-29,AAPL,NASDAQ,True,,338.19,78.0
2026-07-29,ABX,NYSE,True,,10.3,89.0
2026-07-29,ACA,NYSE,True,,144.87,81.9
2026-07-29,ACHV,NASDAQ,True,,6.175,87.5
2026-07-29,ACRS,NASDAQ,True,,5.12,96.4
2026-07-29,ACT,NASDAQ,True,,48.34,72.5
2026-07-29,ADM,NYSE,True,,80.38,71.5
2026-07-29,ADPT,NASDAQ,True,,22.56,82.7
2026-07-29,AHR,NYSE,True,,57.52,77.0
2026-07-29,AIR,NYSE,True,,135.4,84.3
2026-07-29,AIZ,NYSE,True,,281.0,73.2
2026-07-29,ALKS,NASDAQ,True,,48.34,88.8
2026-07-29,ALL,NYSE,True,,274.39,82.4
2026-07-29,ALMS,NASDAQ,True,,26.38,99.5
2026-07-29,ALRS,NASDAQ,True,,32.95,83.4
2026-07-29,AMAL,NASDAQ,True,,49.25,85.9
2026-07-29,AMCX,NASDAQ,True,,10.25,79.8
2026-07-29,AMG,NYSE,True,,360.07,78.6
2026-07-29,AMLX,NASDAQ,True,,19.73,89.5
2026-07-29,AMN,NYSE,True,,34.7,92.2
2026-07-29,AMRX,NASDAQ,True,,19.1,93.0
2026-07-29,AMTB,NYSE,True,,29.48,85.7
2026-07-29,ANRO,NYSE,True,,26.72,99.4
2026-07-29,APA,NASDAQ,True,,36.7,89.4
2026-07-29,APGE,NASDAQ,True,,134.2,98.1
2026-07-29,APLE,NYSE,True,,16.81,84.7
2026-07-29,ARMK,NYSE,True,,57.17,82.2
2026-07-29,ARWR,NASDAQ,True,,86.22,98.5
2026-07-29,ASC,NYSE,True,,16.75,85.0
2026-07-29,ASH,NYSE,True,,72.84,74.2
2026-07-29,ATEX,NASDAQ,True,,88.2,99.6
2026-07-29,ATLC,NASDAQ,True,,104.13,95.4
2026-07-29,AYA,NASDAQ,True,,19.22,83.4
2026-07-29,BAP,NYSE,True,,383.93,78.6
2026-07-29,BBIO,NASDAQ,True,,83.54,77.8
2026-07-29,BBVA,NYSE,True,,25.66,70.3
2026-07-29,BCAX,NASDAQ,True,,25.89,92.5
2026-07-29,BCRX,NASDAQ,True,,9.53,73.7
2026-07-29,BEN,NYSE,True,,32.39,77.3
2026-07-29,BFH,NYSE,True,,106.99,89.8
2026-07-29,BFLY,NYSE,True,,7.1,98.4
2026-07-29,BIIB,NASDAQ,True,,209.23,76.3
2026-07-29,BIOA,NASDAQ,True,,22.19,98.4
2026-07-29,BJRI,NASDAQ,True,,70.15,94.6
2026-07-29,BKD,NYSE,True,,14.86,85.1
2026-07-29,BMO,NYSE,True,,175.29,78.5
2026-07-29,BMY,NYSE,True,,63.1,71.4
2026-07-29,BNL,NYSE,True,,22.15,72.1
2026-07-29,BNS,NYSE,True,,86.04,70.4
2026-07-29,BNY,NYSE,True,,152.5,79.3
2026-07-29,BPOP,NASDAQ,True,,172.22,82.1
2026-07-29,BRKR,NASDAQ,True,,61.74,80.0
2026-07-29,BUD,NYSE,True,,84.87,70.2
2026-07-29,BURL,NYSE,True,,371.13,72.2
2026-07-29,BUSE,NASDAQ,True,,30.715,72.3
2026-07-29,BVS,NASDAQ,True,,13.12,94.3
2026-07-29,BWLP,NYSE,True,,21.86,92.3
2026-07-29,BY,NYSE,True,,39.15,74.6
2026-07-29,BZH,NYSE,True,,32.49,77.2
2026-07-29,CAC,NASDAQ,True,,58.475,79.2
2026-07-29,CADL,NASDAQ,True,,9.4,87.4
2026-07-29,CAKE,NASDAQ,True,,101.14,93.3
2026-07-29,CALY,NYSE,True,,18.24,86.5
2026-07-29,CARE,NASDAQ,True,,34.51,94.4
2026-07-29,CASY,NASDAQ,True,,867.16,86.6
2026-07-29,CATY,NASDAQ,True,,63.24,73.9
2026-07-29,CBL,NYSE,True,,59.32,95.9
2026-07-29,CBRL,NASDAQ,True,,56.55,88.4
2026-07-29,CCNE,NASDAQ,True,,35.55,80.8
2026-07-29,CCSI,NASDAQ,True,,36.71,89.6
2026-07-29,CDNA,NASDAQ,True,,35.41,97.3
2026-07-29,CDP,NYSE,True,,38.08,75.3
2026-07-29,CF,NYSE,True,,127.35,81.7
2026-07-29,CFFN,NASDAQ,True,,8.75,77.7
2026-07-29,CFG,NYSE,True,,71.31,70.6
2026-07-29,CGEM,NASDAQ,True,,17.21,94.1
2026-07-29,CGON,NASDAQ,True,,69.12,92.4
2026-07-29,CHEF,NASDAQ,True,,105.63,92.5
2026-07-29,CHRD,NASDAQ,True,,136.47,80.5
2026-07-29,CLBK,NASDAQ,True,,10.91,88.1
2026-07-29,CLDT,NYSE,True,,13.54,96.5
2026-07-29,CLDX,NASDAQ,True,,37.51,85.1
2026-07-29,CLH,NYSE,True,,326.34,72.2
2026-07-29,CLMT,NASDAQ,True,,42.4,97.1
2026-07-29,CLYM,NASDAQ,True,,12.11,99.8
2026-07-29,CM,NYSE,True,,116.23,79.1
2026-07-29,CMBT,NYSE,True,,15.59,87.7
2026-07-29,CMPR,NASDAQ,True,,97.62,84.4
2026-07-29,CNA,NYSE,True,,55.16,70.9
2026-07-29,CNI,NYSE,True,,129.84,75.7
2026-07-29,CNK,NYSE,True,,34.89,80.4
2026-07-29,CNO,NYSE,True,,52.95,75.5
2026-07-29,CNQ,NYSE,True,,46.45,79.6
2026-07-29,CNXN,NASDAQ,True,,82.97,78.8
2026-07-29,COKE,NASDAQ,True,,192.39,82.3
2026-07-29,CON,NYSE,True,,31.61,85.9
2026-07-29,CPF,NYSE,True,,39.47,76.1
2026-07-29,CRNX,NASDAQ,True,,83.88,96.3
2026-07-29,CROX,NASDAQ,True,,133.52,85.9
2026-07-29,CRSR,NASDAQ,True,,10.275,87.3
2026-07-29,CSX,NASDAQ,True,,50.74,79.4
2026-07-29,CTBI,NASDAQ,True,,78.35,79.4
2026-07-29,CTO,NYSE,True,,22.37,77.6
2026-07-29,CTRN,NASDAQ,True,,66.64,94.3
2026-07-29,CTVA,NYSE,True,,90.51,71.0
